contract_name;ID_duplicate_contract
NoWrongOpe-104-3;False
SpankChainFixed-104-3;False
TokenERC721-102-8;False
NoShortAddressAttack-104-1;False
WalletFixedConstructor-105-1;False
NoReplayAttack-115-1;False
NoPublicToExternal-115-1;False
NoUnhandledException2-102-3;False
TransactionMalleablityFixed-109-20;False
PoWHCFixed-107-3;False
OddEvenFixed-109-6;False
NoLockedMoney1-115-1;False
NoUninitStorage-109-4;False
ModifierEntrancyFixed-106-1;False
WalletFixedConstructor-113-1;False
TokenERC20-103-1;False
NoUninitStorage-106-1;False
TokenERC721-102-2;False
NoShortAddressAttack-115-1;False
NoImplicitVisibility-103-1;False
TokenERC20-104-3;False
NoApprove-115-1;False
BECTokenFixed-104-2;False
NoVarIsNotSafe-107-1;False
TransactionMalleablityFixed-0-0;False
NoIntegerSignednessError-111-1;False
PoWHCFixed-111-3;False
NoImplicitVisibility-0-0;False
NoBadDelegate-105-1;False
BECTokenFixed-118-4;False
TokenERC721-102-5;False
MDTCrowdsaleFixed-104-2;False
OpenAddressLotteryFixed-104-1;False
NoUnhandledException2-113-1;False
NoIntegerSignednessError-109-1;False
BECTokenFixed-103-4;False
SingelNoHashCollision2-109-1;False
NoDeleteDynamic-102-1;False
NoReplayAttack-0-0;False
NoShortAddressAttack-0-0;False
RelayerFixed-0-0;False
NoPublicToExternal-104-1;False
TokenERC721-105-1;False
TokenERC721-102-1;False
NoReplayAttack-109-17;False
NoUnhandledException1-102-2;False
MDTCrowdsaleFixed-102-3;False
NoUninitStateVar-102-1;False
NoShortAddressAttack-107-2;False
GovernmentFixed-105-1;False
NoDeleteDynamic-102-5;False
BECTokenFixed-106-1;False
NoShortAddressAttack-109-24;False
BECTokenFixed-118-6;False
OddEvenFixed-111-3;False
NoPreSentEther-0-0;False
NoWrongOpe-111-1;False
MDTCrowdsaleFixed-106-1;False
PoWHCFixed-109-24;False
BECTokenFixed-103-5;False
NoApprove-0-0;False
SpankChainFixed-104-1;False
NoDangerousRandomNumbers-115-1;False
OpenAddressLotteryFixed-111-2;False
WalletFixedConstructor-115-1;False
NoIntegerSignednessError-104-1;False
GovernmentFixed-117-1;False
NoDeleteDynamic-102-2;False
BECTokenFixed-109-22;False
NoVarIsNotSafe-106-1;False
MDTCrowdsaleFixed-105-4;False
PoWHCFixed-107-7;False
SingelNoHashCollision2-102-4;False
NoPreSentEther-104-2;False
NoApprove-109-7;False
NoPreSentEther-115-1;False
NoImplicitVisibility-103-5;False
BECTokenFixed-115-1;False
NoDeleteDynamicArray-102-3;False
NoWrongOpe-117-1;False
GovernmentFixed-102-5;False
NoReplayAttack-102-3;False
NoIntegerSignednessError-115-1;False
SpankChainFixed-104-4;False
TokenERC20-106-1;False
NoWrongOpe-115-1;False
NoDeleteDynamicArray-102-1;False
TokenERC721-107-1;False
BECTokenFixed-102-6;False
MDTCrowdsaleFixed-102-9;False
NoDeleteDynamic-113-1;False
NoApprove-104-1;False
NoImmutableToConstant-111-2;False
SingelNoHashCollision-109-2;False
MDTCrowdsaleFixed-109-63;False
BECTokenFixed-102-1;False
WalletFixedConstructor-0-0;False
GovernmentFixed-107-1;False
NoShortAddressAttack-105-1;False
NoBobAnswer-105-1;False
NoGuessTheNumber-104-1;False
NoBadProxy-105-1;False
NoPreSentEther-106-1;False
PoWHCFixed-117-5;False
NoRevertError-111-1;False
NoLockedMoney1-104-1;False
OddEvenFixed-103-1;False
NoVarIsNotSafe-113-1;False
NoPublicToExternal-0-0;False
SingelNoHashCollision-102-2;False
NoDeleteDynamic-111-2;False
RelayerFixed-106-1;False
MDTCrowdsaleFixed-102-6;False
WalletFixed-115-1;False
NoApprove-106-1;False
NoDeleteDynamicArray-105-1;False
NoUnderflow-102-2;False
WalletFixed-106-1;False
NoDeleteDynamic-102-4;False
TokenERC20-109-3;False
OddEvenFixed-107-1;False
PoWHCFixed-107-2;False
NoWriteStorage-106-1;False
NoUninitStorage-0-0;False
PoWHCFixed-107-10;False
SplitReentrancyFixed-115-1;False
OpenAddressLotteryFixed-105-1;False
NoUninitStorage-111-1;False
GovernmentFixed-109-33;False
BECTokenFixed-109-3;False
NoRevertError-105-1;False
ModifierEntrancyFixed-104-1;False
NoShortAddressAttack-102-1;False
