CryptoBeastiesToken-38-2.sol;211;_;
CryptoBeastiesToken-38-3.sol;254;tokenApprovals[_tokenId] = _to;
CryptoBeastiesToken-38-4.sol;273;operatorApprovals[msg.sender][_to] = _approved;
CryptoBeastiesToken-38-5.sol;627;_;
CryptoBeastiesToken-38-6.sol;632;_;
CryptoBeastiesToken-38-7.sol;639;_;
CryptoBeastiesToken-38-8.sol;654;emit OwnershipTransferred(owner, msg.sender);
CryptoBeastiesToken-38-9.sol;818;cbStorage.updateAttributes(_tokenId, _attributes, _componentIds);
CryptoBeastiesToken-39-1.sol;203;require((ownerOf(_tokenId) == tx.origin));
CryptoBeastiesToken-39-10.sol;654;require((tx.origin == newOwner), "sender address must not be the new owner's address");
CryptoBeastiesToken-39-11.sol;818;require((((ownerOf(_tokenId) == tx.origin) || (owner == msg.sender)) || isController(msg.sender)));
CryptoBeastiesToken-39-12.sol;818;require((((ownerOf(_tokenId) == msg.sender) || (owner == tx.origin)) || isController(msg.sender)));
CryptoBeastiesToken-39-13.sol;818;require((((ownerOf(_tokenId) == msg.sender) || (owner == msg.sender)) || isController(tx.origin)));
CryptoBeastiesToken-39-14.sol;847;require((((_owner == tx.origin) || (owner == msg.sender)) || isController(msg.sender)));
CryptoBeastiesToken-39-15.sol;847;require((((_owner == msg.sender) || (owner == tx.origin)) || isController(msg.sender)));
CryptoBeastiesToken-39-16.sol;847;require((((_owner == msg.sender) || (owner == msg.sender)) || isController(tx.origin)));
CryptoBeastiesToken-39-17.sol;861;require((((ownerOf(_tokenId) == tx.origin) || (owner == msg.sender)) || isController(msg.sender)));
CryptoBeastiesToken-39-18.sol;861;require((((ownerOf(_tokenId) == msg.sender) || (owner == tx.origin)) || isController(msg.sender)));
CryptoBeastiesToken-39-19.sol;861;require((((ownerOf(_tokenId) == msg.sender) || (owner == msg.sender)) || isController(tx.origin)));
CryptoBeastiesToken-39-2.sol;211;require(isApprovedOrOwner(tx.origin, _tokenId));
CryptoBeastiesToken-39-20.sol;871;require((((_owner == tx.origin) || (owner == msg.sender)) || isController(msg.sender)));
CryptoBeastiesToken-39-21.sol;871;require((((_owner == msg.sender) || (owner == tx.origin)) || isController(msg.sender)));
CryptoBeastiesToken-39-22.sol;871;require((((_owner == msg.sender) || (owner == msg.sender)) || isController(tx.origin)));
CryptoBeastiesToken-39-23.sol;884;require((((ownerOf(_tokenId) == tx.origin) || (owner == msg.sender)) || isController(msg.sender)));
CryptoBeastiesToken-39-24.sol;884;require((((ownerOf(_tokenId) == msg.sender) || (owner == tx.origin)) || isController(msg.sender)));
CryptoBeastiesToken-39-25.sol;884;require((((ownerOf(_tokenId) == msg.sender) || (owner == msg.sender)) || isController(tx.origin)));
CryptoBeastiesToken-39-26.sol;910;require((((_owner == tx.origin) || (owner == msg.sender)) || isController(msg.sender)));
CryptoBeastiesToken-39-27.sol;910;require((((_owner == msg.sender) || (owner == tx.origin)) || isController(msg.sender)));
CryptoBeastiesToken-39-28.sol;910;require((((_owner == msg.sender) || (owner == msg.sender)) || isController(tx.origin)));
CryptoBeastiesToken-39-3.sol;254;require(((tx.origin == owner) || isApprovedForAll(owner, msg.sender)));
CryptoBeastiesToken-39-4.sol;254;require(((msg.sender == owner) || isApprovedForAll(owner, tx.origin)));
CryptoBeastiesToken-39-5.sol;273;require((_to != tx.origin));
CryptoBeastiesToken-39-6.sol;627;require(isController(tx.origin), 'only Controller');
CryptoBeastiesToken-39-7.sol;632;require(((tx.origin == owner) || isController(msg.sender)), 'only Owner Or Controller');
CryptoBeastiesToken-39-8.sol;632;require(((msg.sender == owner) || isController(tx.origin)), 'only Owner Or Controller');
CryptoBeastiesToken-39-9.sol;639;require((tx.origin == owner), "sender address must be the owner's address");
CryptoBeastiesToken-41-1.sol;99;contract ERC721 {
CryptoBeastiesToken-43-2.sol;181;contract ERC721BasicToken is ERC721Basic, SupportsInterfaceWithLookup {
CryptoBeastiesToken-43-4.sol;719;contract CryptoBeastiesToken is Ownable, ERC721Token, ICryptoBeastiesToken {
CryptoBeastiesToken-44-10.sol;808;function getProperties(uint256 _tokenId) public view returns (uint256 attrs, uint256[] compIds) {
CryptoBeastiesToken-44-12.sol;825;function updateStorage(address _storage) public onlyOwnerOrController() {
CryptoBeastiesToken-44-13.sol;831;function listTokens() public view returns (uint256[] tokens) {
CryptoBeastiesToken-44-15.sol;845;function bulkTransferable(uint256[] _tokenIds) public {
CryptoBeastiesToken-44-16.sol;860;function setTransferable(uint256 _tokenId) public {
CryptoBeastiesToken-44-17.sol;869;function bulkRemoveTransferable(uint256[] _tokenIds) public {
CryptoBeastiesToken-44-18.sol;883;function removeTransferable(uint256 _tokenId) public {
CryptoBeastiesToken-44-19.sol;908;function mergeTokens(uint256[] _mergeTokenIds, uint256 _targetTokenId, uint256 _targetAttributes) public {
CryptoBeastiesToken-44-3.sol;165;function supportsInterface(bytes4 _interfaceId) public view returns (bool) {
CryptoBeastiesToken-44-6.sol;736;function setProxyRegistryAddress(address _proxyRegistryAddress) public onlyOwnerOrController() {
CryptoBeastiesToken-44-9.sol;782;function tokensOfOwner(address _owner) public view returns (uint256[]) {
CryptoBeastiesToken-45-1.sol;152;bytes4 internal constant InterfaceId_ERC165 = 0x01ffc9a7;
CryptoBeastiesToken-45-2.sol;183;bytes4 internal constant InterfaceId_ERC721 = 0x80ac58cd;
CryptoBeastiesToken-45-3.sol;185;bytes4 internal constant InterfaceId_ERC721Exists = 0x4f558e79;
CryptoBeastiesToken-45-4.sol;191;bytes4 internal constant ERC721_RECEIVED = 0x150b7a02;
CryptoBeastiesToken-45-5.sol;434;bytes4 internal constant InterfaceId_ERC721Enumerable = 0x780e9d63;
CryptoBeastiesToken-45-6.sol;436;bytes4 internal constant InterfaceId_ERC721Metadata = 0x5b5e139f;
CryptoBeastiesToken-45-7.sol;609;address internal owner;
CryptoBeastiesToken-45-8.sol;611;address internal newOwner;
CryptoBeastiesToken-46-1.sol;171;function _registerInterface(bytes4 _interfaceId) public {
CryptoBeastiesToken-46-13.sol;572;function uintToString(uint v) public pure returns (string str) {
CryptoBeastiesToken-46-14.sol;590;function strConcat(string _a, string _b) public pure returns (string) {
CryptoBeastiesToken-46-15.sol;660;function isController(address _controller) public view returns (bool) {
CryptoBeastiesToken-46-16.sol;891;function _removeTransfer(uint256 _tokenId) public {
CryptoBeastiesToken-46-3.sol;350;function _mint(address _to, uint256 _tokenId) public {
CryptoBeastiesToken-46-5.sol;371;function clearApproval(address _owner, uint256 _tokenId) public {
CryptoBeastiesToken-46-8.sol;404;function checkAndCallSafeTransfer(address _from, address _to, uint256 _tokenId, bytes _data) public returns (bool) {
CryptoBeastiesToken-5-1.sol;456;symbol_ = _symbol;
CryptoBeastiesToken-5-2.sol;457;_registerInterface(InterfaceId_ERC721Enumerable);
CryptoBeastiesToken-5-3.sol;460;uriPrefix = _uriPrefix;
CryptoBeastiesToken-5-4.sol;461;}
CryptoBeastiesToken-5-5.sol;621;}
CryptoBeastiesToken-5-6.sol;730;}
CryptoBeastiesToken-9-1.sol;159;function supportsinterfacewithlookup() public {
CryptoBeastiesToken-9-2.sol;215;function erc721basictoken() public {
CryptoBeastiesToken-9-4.sol;620;function ownable() public {
CryptoMinerToken-10-1.sol;29;uint8 public decimals = 18;
CryptoMinerToken-10-2.sol;31;uint8 internal entryFee_ = 10;
CryptoMinerToken-10-3.sol;33;uint8 internal transferFee_ = 1;
CryptoMinerToken-10-4.sol;35;uint8 internal exitFee_ = 4;
CryptoMinerToken-10-5.sol;37;uint8 internal refferalFee_ = 33;
CryptoMinerToken-10-6.sol;39;uint256 internal tokenPriceInitial_ = 0.0000001 ether;
CryptoMinerToken-10-7.sol;41;uint256 internal tokenPriceIncremental_ = 0.00000001 ether;
CryptoMinerToken-10-8.sol;43;uint256 internal magnitude = (2 ** 64);
CryptoMinerToken-12-102.sol;209;if ((int(tokenSupply_) > 0)) {
CryptoMinerToken-12-156.sol;251;if ((int(a) == 0)) {
CryptoMinerToken-12-25.sol;103;if ((int(tokenSupply_) > 0)) {
CryptoMinerToken-12-5.sol;78;if ((int(_tokens) > 0)) sell(_tokens);
CryptoMinerToken-12-53.sol;155;if ((int(tokenSupply_) == 0)) {
CryptoMinerToken-12-60.sol;167;if ((int(tokenSupply_) == 0)) {
CryptoMinerToken-12-90.sol;201;require(((int(_amountOfTokens) > 0) && (SafeMath.add(_amountOfTokens, tokenSupply_) > tokenSupply_)));
CryptoMinerToken-17-1.sol;200;uint256 _fee = (_dividends / magnitude);
CryptoMinerToken-17-10.sol;270;uint256 c = (a - b);
CryptoMinerToken-17-2.sol;207;_fee = (_dividends / magnitude);
CryptoMinerToken-17-3.sol;212;_fee = (_fee + ((_fee - ((_amountOfTokens * (((_dividends * magnitude) / tokenSupply_)))))));
CryptoMinerToken-17-4.sol;225;uint256 _tokenPriceInitial = (tokenPriceInitial_ / 1e18);
CryptoMinerToken-17-5.sol;226;uint256 _tokensReceived = ((((SafeMath.sub((sqrt((((((_tokenPriceInitial ** 2)) + (((2 * ((tokenPriceIncremental_ * 1e18))) * ((_ethereum * 1e18))))) + ((((tokenPriceIncremental_ ** 2)) * ((tokenSupply_ ** 2))))) + ((((2 * tokenPriceIncremental_) * _tokenPriceInitial) * tokenSupply_))))), _tokenPriceInitial)) / (tokenPriceIncremental_))) + (tokenSupply_));
CryptoMinerToken-17-6.sol;238;uint256 z = (((x + 1)) * 2);
CryptoMinerToken-17-7.sol;242;z = ((((x / z) + z)) * 2);
CryptoMinerToken-17-8.sol;254;uint256 c = (a / b);
CryptoMinerToken-17-9.sol;260;uint256 c = (a * b);
CryptoMinerToken-18-1.sol;45;uint256 public stakingRequirement = 50000000000000000000;
CryptoMinerToken-18-10.sol;233;uint256 _etherReceived = ((SafeMath.sub(((((((tokenPriceInitial_ + ((tokenPriceIncremental_ * ((_tokenSupply / 1e18)))))) - tokenPriceIncremental_)) * ((tokens_ - 1000000000000000000)))), (((tokenPriceIncremental_ * (((((tokens_ ** 2) - tokens_)) / 1e18)))) / 2)) / 1e18));
CryptoMinerToken-18-11.sol;233;uint256 _etherReceived = ((SafeMath.sub(((((((tokenPriceInitial_ + ((tokenPriceIncremental_ * ((_tokenSupply / 1e18)))))) - tokenPriceIncremental_)) * ((tokens_ - 1e18)))), (((tokenPriceIncremental_ * (((((tokens_ ** 2) - tokens_)) / 1000000000000000000)))) / 2)) / 1e18));
CryptoMinerToken-18-12.sol;233;uint256 _etherReceived = ((SafeMath.sub(((((((tokenPriceInitial_ + ((tokenPriceIncremental_ * ((_tokenSupply / 1e18)))))) - tokenPriceIncremental_)) * ((tokens_ - 1e18)))), (((tokenPriceIncremental_ * (((((tokens_ ** 2) - tokens_)) / 1e18)))) / 2)) / 1000000000000000000));
CryptoMinerToken-18-2.sol;159;uint256 _ethereum = tokensToEthereum_(1000000000000000000);
CryptoMinerToken-18-3.sol;171;uint256 _ethereum = tokensToEthereum_(1000000000000000000);
CryptoMinerToken-18-4.sol;225;uint256 _tokenPriceInitial = (tokenPriceInitial_ * 1000000000000000000);
CryptoMinerToken-18-5.sol;226;uint256 _tokensReceived = ((((SafeMath.sub((sqrt((((((_tokenPriceInitial ** 2)) + (((2 * ((tokenPriceIncremental_ * 1000000000000000000))) * ((_ethereum * 1e18))))) + ((((tokenPriceIncremental_ ** 2)) * ((tokenSupply_ ** 2))))) + ((((2 * tokenPriceIncremental_) * _tokenPriceInitial) * tokenSupply_))))), _tokenPriceInitial)) / (tokenPriceIncremental_))) - (tokenSupply_));
CryptoMinerToken-18-6.sol;226;uint256 _tokensReceived = ((((SafeMath.sub((sqrt((((((_tokenPriceInitial ** 2)) + (((2 * ((tokenPriceIncremental_ * 1e18))) * ((_ethereum * 1000000000000000000))))) + ((((tokenPriceIncremental_ ** 2)) * ((tokenSupply_ ** 2))))) + ((((2 * tokenPriceIncremental_) * _tokenPriceInitial) * tokenSupply_))))), _tokenPriceInitial)) / (tokenPriceIncremental_))) - (tokenSupply_));
CryptoMinerToken-18-7.sol;231;uint256 tokens_ = ((_tokens + 1000000000000000000));
CryptoMinerToken-18-8.sol;232;uint256 _tokenSupply = ((tokenSupply_ + 1000000000000000000));
CryptoMinerToken-18-9.sol;233;uint256 _etherReceived = ((SafeMath.sub(((((((tokenPriceInitial_ + ((tokenPriceIncremental_ * ((_tokenSupply / 1000000000000000000)))))) - tokenPriceIncremental_)) * ((tokens_ - 1e18)))), (((tokenPriceIncremental_ * (((((tokens_ ** 2) - tokens_)) / 1e18)))) / 2)) / 1e18));
CryptoMinerToken-2-1.sol;1;contract CryptoMinerToken {
CryptoMinerToken-23-1.sol;251;{
CryptoMinerToken-28-1.sol;94;uint256 _tokens = _amountOfTokens;
CryptoMinerToken-28-2.sol;111;if ((myDividends(true) > 0)) {
CryptoMinerToken-28-3.sol;186;uint256 _ethereum = tokensToEthereum_(_tokensToSell);
CryptoMinerToken-3-1.sol;66;uint256 _dividends;
CryptoMinerToken-3-10.sol;96;uint256 _ethereum;
CryptoMinerToken-3-11.sol;97;uint256 _dividends;
CryptoMinerToken-3-12.sol;98;uint256 _taxedEthereum;
CryptoMinerToken-3-13.sol;101;int256 _updatedPayouts;
CryptoMinerToken-3-14.sol;110;address _customerAddress;
CryptoMinerToken-3-15.sol;115;uint256 _tokenFee;
CryptoMinerToken-3-16.sol;116;uint256 _taxedTokens;
CryptoMinerToken-3-17.sol;117;uint256 _dividends;
CryptoMinerToken-3-18.sol;137;address _customerAddress;
CryptoMinerToken-3-19.sol;142;address _customerAddress;
CryptoMinerToken-3-2.sol;67;address _customerAddress;
CryptoMinerToken-3-20.sol;159;uint256 _ethereum;
CryptoMinerToken-3-21.sol;160;uint256 _dividends;
CryptoMinerToken-3-22.sol;161;uint256 _taxedEthereum;
CryptoMinerToken-3-23.sol;171;uint256 _ethereum;
CryptoMinerToken-3-24.sol;172;uint256 _dividends;
CryptoMinerToken-3-25.sol;173;uint256 _taxedEthereum;
CryptoMinerToken-3-26.sol;179;uint256 _dividends;
CryptoMinerToken-3-27.sol;180;uint256 _taxedEthereum;
CryptoMinerToken-3-28.sol;181;uint256 _amountOfTokens;
CryptoMinerToken-3-29.sol;187;uint256 _ethereum;
CryptoMinerToken-3-3.sol;71;uint256 _tokens;
CryptoMinerToken-3-30.sol;188;uint256 _dividends;
CryptoMinerToken-3-31.sol;189;uint256 _taxedEthereum;
CryptoMinerToken-3-32.sol;194;address _customerAddress;
CryptoMinerToken-3-33.sol;195;uint256 _undividedDividends;
CryptoMinerToken-3-34.sol;196;uint256 _referralBonus;
CryptoMinerToken-3-35.sol;197;uint256 _dividends;
CryptoMinerToken-3-36.sol;198;uint256 _taxedEthereum;
CryptoMinerToken-3-37.sol;199;uint256 _amountOfTokens;
CryptoMinerToken-3-38.sol;200;uint256 _fee;
CryptoMinerToken-3-39.sol;218;int256 _updatedPayouts;
CryptoMinerToken-3-4.sol;76;address _customerAddress;
CryptoMinerToken-3-40.sol;225;uint256 _tokenPriceInitial;
CryptoMinerToken-3-41.sol;226;uint256 _tokensReceived;
CryptoMinerToken-3-42.sol;231;uint256 tokens_;
CryptoMinerToken-3-43.sol;232;uint256 _tokenSupply;
CryptoMinerToken-3-44.sol;233;uint256 _etherReceived;
CryptoMinerToken-3-45.sol;238;uint256 z;
CryptoMinerToken-3-46.sol;254;uint256 c;
CryptoMinerToken-3-47.sol;260;uint256 c;
CryptoMinerToken-3-48.sol;270;uint256 c;
CryptoMinerToken-3-5.sol;77;uint256 _tokens;
CryptoMinerToken-3-6.sol;83;address _customerAddress;
CryptoMinerToken-3-7.sol;84;uint256 _dividends;
CryptoMinerToken-3-8.sol;93;address _customerAddress;
CryptoMinerToken-3-9.sol;95;uint256 _tokens;
CryptoMinerToken-35-1.sol;94;uint256 _tokens = _amountOfTokens;
CryptoMinerToken-35-2.sol;111;if ((myDividends(true) > 0)) {
CryptoMinerToken-35-3.sol;186;uint256 _ethereum = tokensToEthereum_(_tokensToSell);
CryptoMinerToken-45-1.sol;25;string internal name = 'Crypto Miner Token';
CryptoMinerToken-45-2.sol;27;string internal symbol = 'CMT';
CryptoMinerToken-45-3.sol;29;uint8 internal constant decimals = 18;
CryptoMinerToken-45-4.sol;45;uint256 internal stakingRequirement = 50e18;
CryptoMinerToken-46-1.sol;193;function purchaseTokens(uint256 _incomingEthereum, address _referredBy) public returns (uint256) {
CryptoMinerToken-46-2.sol;224;function ethereumToTokens_(uint256 _ethereum) public view returns (uint256) {
CryptoMinerToken-46-3.sol;230;function tokensToEthereum_(uint256 _tokens) public view returns (uint256) {
CryptoMinerToken-46-4.sol;237;function sqrt(uint256 x) public pure returns (uint256 y) {
CryptoMinerToken-6-1.sol;25;string public name;
CryptoMinerToken-6-11.sol;45;uint256 public stakingRequirement;
CryptoMinerToken-6-2.sol;27;string public symbol;
CustomToken-1-1.sol;54;}
CustomToken-17-1.sol;25;uint previousBalances = (balanceOf[_from] - balanceOf[_to]);
CustomToken-2-1.sol;1;contract BaseToken {
CustomToken-20-1.sol;54;string public name;
CustomToken-28-1.sol;23;require(((balanceOf[_to] + _value) > balanceOf[_to]));
CustomToken-28-2.sol;38;allowance[_from][msg.sender] -= _value;
CustomToken-3-1.sol;25;uint previousBalances;
CustomToken-35-1.sol;22;require((balanceOf[_from] >= _value));
CustomToken-35-2.sol;23;require(((balanceOf[_to] + _value) > balanceOf[_to]));
CustomToken-35-3.sol;24;uint previousBalances = (balanceOf[_from] + balanceOf[_to]);
CustomToken-35-4.sol;38;allowance[_from][msg.sender] -= _value;
CustomToken-38-1.sol;38;allowance[_from][msg.sender] -= _value;
CustomToken-39-1.sol;38;require((_value <= allowance[_from][tx.origin]));
CustomToken-45-1.sol;5;string internal name;
CustomToken-45-2.sol;7;string internal symbol;
CustomToken-45-3.sol;9;uint8 internal decimals;
CustomToken-45-4.sol;11;uint256 internal totalSupply;
CustomToken-45-5.sol;13;mapping(address => uint256) internal balanceOf;
CustomToken-45-6.sol;15;mapping(address => mapping(address => uint256)) internal allowance;
CustomToken-46-1.sol;21;function _transfer(address _from, address _to, uint _value) public {
CustomToken-5-1.sol;55;name = 'KangDa';
CustomToken-5-2.sol;56;symbol = 'AST';
CustomToken-5-3.sol;57;decimals = 18;
CustomToken-5-4.sol;58;balanceOf[0x599949af1491a6dd44eb798fde78ab275f342cfe] = totalSupply;
CustomToken-5-5.sol;59;Transfer(address(0), 0x599949af1491a6dd44eb798fde78ab275f342cfe, totalSupply);
CustomToken-9-1.sol;54;function customtoken() public {
CustomTokena-17-1.sol;25;uint previousBalances = (balanceOf[_from] - balanceOf[_to]);
CustomTokena-2-1.sol;1;contract BaseToken {
CustomTokena-20-1.sol;54;string public name;
CustomTokena-28-1.sol;23;require(((balanceOf[_to] + _value) > balanceOf[_to]));
CustomTokena-28-2.sol;38;allowance[_from][msg.sender] -= _value;
CustomTokena-3-1.sol;25;uint previousBalances;
CustomTokena-35-1.sol;22;require((balanceOf[_from] >= _value));
CustomTokena-35-2.sol;23;require(((balanceOf[_to] + _value) > balanceOf[_to]));
CustomTokena-35-3.sol;24;uint previousBalances = (balanceOf[_from] + balanceOf[_to]);
CustomTokena-35-4.sol;38;allowance[_from][msg.sender] -= _value;
CustomTokena-38-1.sol;38;allowance[_from][msg.sender] -= _value;
CustomTokena-39-1.sol;38;require((_value <= allowance[_from][tx.origin]));
CustomTokena-45-1.sol;5;string internal name;
CustomTokena-45-2.sol;7;string internal symbol;
CustomTokena-45-3.sol;9;uint8 internal decimals;
CustomTokena-45-4.sol;11;uint256 internal totalSupply;
CustomTokena-45-5.sol;13;mapping(address => uint256) internal balanceOf;
CustomTokena-45-6.sol;15;mapping(address => mapping(address => uint256)) internal allowance;
CustomTokena-46-1.sol;21;function _transfer(address _from, address _to, uint _value) public {
CyCo-1-1.sol;26;/** Internal transfer, only can be called by this contract
CyCo-17-1.sol;43;uint previousBalances = (balanceOf[_from] - balanceOf[_to]);
CyCo-2-1.sol;1;interface tokenRecipient {
CyCo-23-1.sol;98;{
CyCo-28-1.sol;41;require(((balanceOf[_to] + _value) > balanceOf[_to]));
CyCo-28-2.sol;70;allowance[_from][msg.sender] -= _value;
CyCo-28-3.sol;111;balanceOf[msg.sender] -= _value;
CyCo-28-4.sol;126;require((_value <= allowance[_from][msg.sender]));
CyCo-28-5.sol;127;balanceOf[_from] -= _value;
CyCo-3-1.sol;43;uint previousBalances;
CyCo-3-2.sol;97;tokenRecipient spender;
CyCo-35-1.sol;40;require((balanceOf[_from] >= _value));
CyCo-35-2.sol;41;require(((balanceOf[_to] + _value) > balanceOf[_to]));
CyCo-35-3.sol;42;uint previousBalances = (balanceOf[_from] + balanceOf[_to]);
CyCo-35-4.sol;70;allowance[_from][msg.sender] -= _value;
CyCo-35-5.sol;111;balanceOf[msg.sender] -= _value;
CyCo-35-6.sol;126;require((_value <= allowance[_from][msg.sender]));
CyCo-35-7.sol;127;balanceOf[_from] -= _value;
CyCo-38-1.sol;70;allowance[_from][msg.sender] -= _value;
CyCo-38-2.sol;111;balanceOf[msg.sender] -= _value;
CyCo-38-3.sol;127;balanceOf[_from] -= _value;
CyCo-39-1.sol;70;require((_value <= allowance[_from][tx.origin]));
CyCo-39-2.sol;111;require((balanceOf[tx.origin] >= _value));
CyCo-39-3.sol;127;require((_value <= allowance[_from][tx.origin]));
CyCo-45-1.sol;10;string internal name;
CyCo-45-2.sol;12;string internal symbol;
CyCo-45-3.sol;14;uint8 internal decimals = 2;
CyCo-45-4.sol;16;uint256 internal totalSupply;
CyCo-45-5.sol;18;mapping(address => uint256) internal balanceOf;
CyCo-45-6.sol;20;mapping(address => mapping(address => uint256)) internal allowance;
CyCo-46-1.sol;39;function _transfer(address _from, address _to, uint _value) public {
CyCo-5-1.sol;31;balanceOf[msg.sender] = 100000000000;
CyCo-5-2.sol;32;name = 'CypCoin';
CyCo-5-3.sol;33;symbol = 'CyCo';
CyCo-5-4.sol;34;}
CyCo-6-1.sol;14;uint8 public decimals;
CyCo-9-1.sol;30;function cyco() public {
DACMI-1-1.sol;84;modifier onlyOwner(){
DACMI-1-2.sol;196;function totalSupply() public view returns (uint) {
DACMI-10-1.sol;116;string public name = 'DACMI';
DACMI-10-2.sol;118;string public symbol = 'DACMI';
DACMI-10-3.sol;120;uint public decimals = 18;
DACMI-10-4.sol;128;uint256 public minContribution = (1 ether / 100);
DACMI-10-5.sol;132;uint256 public totalIco = 3000000000000000000000000000;
DACMI-10-6.sol;138;uint256 public totalAirdrop = 1000000000000000000000000000;
DACMI-10-7.sol;142;uint256 public totalDeveloper = 1000000000000000000000000000;
DACMI-12-1.sol;6;if ((int(a) == 0)) {
DACMI-12-104.sol;380;require((int(_amount) > 0));
DACMI-12-112.sol;391;require((int(_amount) > 0));
DACMI-12-130.sol;412;require((int(_amount) > 0));
DACMI-12-76.sol;299;if ((int(tokens) < 0)) {
DACMI-12-79.sol;303;if ((int(tokens) > 0)) {
DACMI-12-92.sol;341;if (((int(_value) != 0) && (allowed[msg.sender][_spender] != 0))) {
DACMI-16-1.sol;85;owner = 0x0000000000000000000000000000000000000001;
DACMI-17-1.sol;9;c = (a / b);
DACMI-17-2.sol;24;c = (a - b);
DACMI-17-3.sol;291;tokens = (tokensPerEth.mul(msg.value) * 1 ether);
DACMI-19-1.sol;128;uint256 public constant minContribution = (1000000000000000000 / 100);
DACMI-19-2.sol;291;tokens = (tokensPerEth.mul(msg.value) / 1000000000000000000);
DACMI-2-1.sol;1;library SafeMath {
DACMI-20-1.sol;50;uint256 public totalSupply;
DACMI-21-1.sol;73;function receiveApproval(address from, uint256 tokens, address token, byte[] data) public ;
DACMI-22-1.sol;400;for (i = 0; (i < _participants.length); i) {
DACMI-22-2.sol;404;for (i = 0; (i < _participants.length); i) {
DACMI-23-1.sol;6;{
DACMI-23-2.sol;235;{
DACMI-23-3.sol;341;{
DACMI-24-1.sol;235;{
DACMI-24-2.sol;247;{
DACMI-24-3.sol;250;{
DACMI-24-4.sol;341;{
DACMI-28-1.sol;289;require((msg.value > 0));
DACMI-28-2.sol;316;_;
DACMI-28-3.sol;322;balances[msg.sender] = balances[msg.sender].sub(_amount);
DACMI-28-4.sol;331;require((_amount <= allowed[_from][msg.sender]));
DACMI-28-5.sol;332;balances[_from] = balances[_from].sub(_amount);
DACMI-28-6.sol;379;require((_amount > 0));
DACMI-28-7.sol;390;require((_amount > 0));
DACMI-28-8.sol;403;for (i = 0; (i < _participants.length); (i++)) {
DACMI-28-9.sol;411;require((_amount > 0));
DACMI-3-1.sol;288;uint256 tokens;
DACMI-3-2.sol;292;address investor;
DACMI-3-3.sol;354;AltcoinToken t;
DACMI-3-4.sol;355;uint bal;
DACMI-3-5.sol;360;address myAddress;
DACMI-3-6.sol;361;uint256 etherBalance;
DACMI-3-7.sol;373;AltcoinToken token;
DACMI-3-8.sol;374;uint256 amount;
DACMI-35-1.sol;321;require((_amount <= balances[msg.sender]));
DACMI-35-10.sol;411;require((_amount > 0));
DACMI-35-11.sol;412;balances[_to] = balances[_to].add(_amount);
DACMI-35-2.sol;322;balances[msg.sender] = balances[msg.sender].sub(_amount);
DACMI-35-3.sol;330;require((_amount <= balances[_from]));
DACMI-35-4.sol;331;require((_amount <= allowed[_from][msg.sender]));
DACMI-35-5.sol;332;balances[_from] = balances[_from].sub(_amount);
DACMI-35-6.sol;379;require((_amount > 0));
DACMI-35-7.sol;380;totalDistributed = totalDistributed.add(_amount);
DACMI-35-8.sol;390;require((_amount > 0));
DACMI-35-9.sol;391;balances[_to] = balances[_to].add(_amount);
DACMI-38-1.sol;89;_;
DACMI-38-2.sol;98;emit OwnershipTransferred(owner, newOwner);
DACMI-38-3.sol;322;balances[msg.sender] = balances[msg.sender].sub(_amount);
DACMI-38-4.sol;332;balances[_from] = balances[_from].sub(_amount);
DACMI-39-1.sol;89;require((tx.origin == owner));
DACMI-39-2.sol;98;require((tx.origin == newOwner));
DACMI-39-3.sol;322;require((_amount <= balances[tx.origin]));
DACMI-39-4.sol;332;require((_amount <= allowed[_from][tx.origin]));
DACMI-40-1.sol;48;contract ERC20 is AltcoinToken, ERC20Basic {
DACMI-40-2.sol;106;contract DACMI is AltcoinToken, ERC20, Owned {
DACMI-43-1.sol;106;contract DACMI is Owned, ERC20 {
DACMI-44-1.sol;246;function () public payable {
DACMI-45-10.sol;128;uint256 internal constant minContribution = (1 ether / 100);
DACMI-45-11.sol;130;uint256 internal tokensPerEth = 0;
DACMI-45-12.sol;132;uint256 internal constant totalIco = 3000000000000000000000000000;
DACMI-45-13.sol;134;uint256 internal totalIcoDist = 0;
DACMI-45-14.sol;138;uint256 internal constant totalAirdrop = 1000000000000000000000000000;
DACMI-45-15.sol;140;address internal storageAirdrop = 0x6A3CEA7452e3f53335f3dC0dC22DF9feE3CD1Bee;
DACMI-45-16.sol;142;uint256 internal constant totalDeveloper = 1000000000000000000000000000;
DACMI-45-17.sol;144;address internal storageDeveloper = 0x575cA9451b4d8eD26B748121Aa042612666f8a8e;
DACMI-45-18.sol;146;uint internal presaleStartTime = 1547398800;
DACMI-45-19.sol;148;uint256 internal presalePerEth = 105000000000000000000;
DACMI-45-2.sol;78;address internal owner;
DACMI-45-20.sol;150;uint internal icoStartTime = 1560445200;
DACMI-45-21.sol;152;uint256 internal icoPerEth = 105000000000000000000;
DACMI-45-22.sol;154;uint internal ico1StartTime = 1563037200;
DACMI-45-23.sol;156;uint256 internal ico1PerEth = 105000000000000000000;
DACMI-45-24.sol;158;uint internal ico2StartTime = 1564419600;
DACMI-45-25.sol;160;uint256 internal ico2PerEth = 105000000000000000000;
DACMI-45-26.sol;162;uint internal icoOpenTime = presaleStartTime;
DACMI-45-27.sol;164;uint internal icoEndTime = 1565715600;
